packet_id,source,destination,source_ip,dest_ip,path,path_length,timestamp
591,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.591
592,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.592
593,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.593
594,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.594
595,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.595
596,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.596
597,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.597
598,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.598
599,host3,host4,192.170.1.3,192.171.1.1,host3 -> switch1 -> router1 -> router5 -> router8 -> router2 -> switch2 -> host4,8,0.599
600,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6
601,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.601
602,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.602
603,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.603
604,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.604
605,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.605
606,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.606
607,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.607
608,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.608
609,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.609
610,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.61
611,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.611
612,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.612
613,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.613
614,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.614
615,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.615
616,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.616
617,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.617
618,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.618
619,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.619
620,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.62
621,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.621
622,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.622
623,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.623
624,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.624
625,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.625
626,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.626
627,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.627
628,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.628
629,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.629
630,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.63
631,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.631
632,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.632
633,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.633
634,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.634
635,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.635
636,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.636
637,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.637
638,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.638
639,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.639
640,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.64
641,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.641
642,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.642
643,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.643
644,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.644
645,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.645
646,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.646
647,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.647
648,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.648
649,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.649
650,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.65
651,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.651
652,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.652
653,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.653
654,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.654
655,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.655
656,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.656
657,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.657
658,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.658
659,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.659
660,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.66
661,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.661
662,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.662
663,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.663
664,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.664
665,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.665
666,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.666
667,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.667
668,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.668
669,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.669
670,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.67
671,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.671
672,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.672
673,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.673
674,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.674
675,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.675
676,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.676
677,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.677
678,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.678
679,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.679
680,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.68
681,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.681
682,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.682
683,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.683
684,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.684
685,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.685
686,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.686
687,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.687
688,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6880000000000001
689,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6890000000000001
690,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6900000000000001
691,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6910000000000001
692,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6920000000000001
693,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6930000000000001
694,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6940000000000001
695,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6950000000000001
696,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6960000000000001
697,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6970000000000001
698,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6980000000000001
699,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.6990000000000001
700,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.7000000000000001
701,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.7010000000000001
702,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.7020000000000001
703,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.7030000000000001
704,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.704
705,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.705
706,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.706
707,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.707
708,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.708
709,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.709
710,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.71
711,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.711
712,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.712
713,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.713
714,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.714
715,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.715
716,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.716
717,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.717
718,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.718
719,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.719
720,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.72
721,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.721
722,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.722
723,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.723
724,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.724
725,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.725
726,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.726
727,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.727
728,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.728
729,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.729
730,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.73
731,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.731
732,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.732
733,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.733
734,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.734
735,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.735
736,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.736
737,host7,host4,192.172.1.1,192.171.1.1,host7 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.737
